998,工程圖學(二),1,必修,水利資保一甲,(四)08-09 土302(電腦實習室) 賴威昇,60,49,賴威昇
999,現代公民與社會實踐,2,必修,水利資保一甲,(一)08-09 忠203 黃馨慧,60,48,黃馨慧
1000,地理資訊系統概論,3,必修,水利資保一甲,(五)06     紀302(電腦實習室) (五)06     紀303(電腦實習室) (五)07     紀302(電腦實習室) (五)07     紀303(電腦實習室) (五)08     紀302(電腦實習室) (五)08     紀303(電腦實習室) 吳銘順,60,49,吳銘順
1001,計算機程式,2,必修,水利資保一甲,(五)03-04 行政二館104-電腦實習室 陳柏蒼,60,57,陳柏蒼
1002,微積分(二)實習,0,必修,水利資保一甲,(三)01-02 忠203 賴信銓,60,46,賴信銓
1003,微積分(二),3,必修,水利資保一甲,(一)06-07 忠203 (三)06     土402A 李英豪,60,46,李英豪
1003,微積分(二),3,必修,水利資保一甲,(一)06-07 忠203 (三)06     土402A 李英豪,60,46,李英豪
1004,應用力學,3,必修,水利資保一甲,(二)02-04 語104 張嘉玲,62,62,張嘉玲
1005,班級活動,0,必修,水利資保一乙,(二)08-09 語206 鍾侑達,60,42,鍾侑達
1006,體育(二),1,必修,水利資保一乙,(二)06-07 體館101(多功能球場) 黃正一,60,57,黃正一
1007,工程圖學(二),1,必修,水利資保一乙,(四)06-07 土302(電腦實習室) 賴威昇,60,47,賴威昇
1008,現代公民與社會實踐,2,必修,水利資保一乙,(一)08-09 人505 張珮慈,60,55,張珮慈
1009,地理資訊系統概論,3,必修,水利資保一乙,(一)02     紀302(電腦實習室) (一)02     紀303(電腦實習室) (一)03     紀302(電腦實習室) (一)03     紀303(電腦實習室) (一)04     紀302(電腦實習室) (一)04     紀303(電腦實習室) 何智超,60,41,何智超
1010,計算機程式,2,必修,水利資保一乙,(二)03-04 土302(電腦實習室) 陳柏蒼,60,54,陳柏蒼
1011,微積分(二)實習,0,必修,水利資保一乙,(一)06-07 人505 賴信銓,60,42,賴信銓
1012,微積分(二),3,必修,水利資保一乙,(二)02     理401 (三)01-02 理404 唐永立,60,42,唐永立
1012,微積分(二),3,必修,水利資保一乙,(二)02     理401 (三)01-02 理404 唐永立,60,42,唐永立
1013,應用力學,3,必修,水利資保一乙,(四)02-04 土402A 張嘉玲,60,60,張嘉玲
1014,工程經濟,3,選修,水利資保一甲,(三)07-09 土402A 李漢鏗,60,56,李漢鏗
1014,工程經濟,3,選修,水利資保一乙,(三)07-09 土402A 李漢鏗,60,56,李漢鏗
1015,班級活動,0,必修,水利資保二甲,(二)09     忠B03 黃振家,60,41,黃振家
1016,土壤力學,2,必修,水利資保二甲,(一)06-07 土509 林秉賢,60,45,林秉賢
1017,流體力學(二),3,必修,水利資保二甲,(四)02-04 土509 許盈松,65,60,許盈松
1018,測量學(二),2,必修,水利資保二甲,(四)06-07 土402A 林老生,60,48,林老生
1019,測量學實習(二),1,必修,水利資保二甲,(四)08-09   林老生,60,41,林老生
1020,數值分析與微分方程解析,3,必修,水利資保二甲,"(一)03-04 圖213_程式實作 (三)09     紀302(電腦實習室) 劉子明,許少華",60,45,"劉子明,許少華"
1020,數值分析與微分方程解析,3,必修,水利資保二甲,"(一)03-04 圖213_程式實作 (三)09     紀302(電腦實習室) 劉子明,許少華",60,45,"劉子明,許少華"
1021,班級活動,0,必修,水利資保二乙,(二)09     學101 林秉賢,60,39,林秉賢
1022,土壤力學,2,必修,水利資保二乙,(四)03-04 語203 林秉賢,60,45,林秉賢
1023,流體力學(二),3,必修,水利資保二乙,(四)07-09 土509 許盈松,60,49,許盈松
1024,測量學(二),2,必修,水利資保二乙,(三)06-07 土509 林老生,60,46,林老生
1025,測量學實習(二),1,必修,水利資保二乙,(三)08-09   林老生,60,38,林老生
1026,數值分析與微分方程解析,3,必修,水利資保二乙,"(一)06     紀302(電腦實習室) (一)06     紀303(電腦實習室) (一)07     紀302(電腦實習室) (一)07     紀303(電腦實習室) (三)10     紀302(電腦實習室) (三)10     紀303(電腦實習室) 劉子明,許少華",60,54,"劉子明,許少華"
1026,數值分析與微分方程解析,3,必修,水利資保二乙,"(一)06     紀302(電腦實習室) (一)06     紀303(電腦實習室) (一)07     紀302(電腦實習室) (一)07     紀303(電腦實習室) (三)10     紀302(電腦實習室) (三)10     紀303(電腦實習室) 劉子明,許少華",60,54,"劉子明,許少華"
1027,工程數學(二),3,選修,水利資保二甲,(二)02-04 學101 黃振家,60,45,黃振家
1027,工程數學(二),3,選修,水利資保二乙,(二)02-04 學101 黃振家,60,45,黃振家
1028,土壤物理與沖蝕,2,選修,水利資保二甲,(二)07-08 學101 葉昭憲,60,66,葉昭憲
1028,土壤物理與沖蝕,2,選修,水利資保二乙,(二)07-08 學101 葉昭憲,60,66,葉昭憲
1029,水域環境生態保育,2,選修,水利資保二甲,(三)03-04 學319 廖一璋,75,73,廖一璋
1029,水域環境生態保育,2,選修,水利資保二乙,(三)03-04 學319 廖一璋,75,73,廖一璋
1030,水質分析,2,選修,水利資保二甲,(一)08     土509 李漢鏗,28,28,李漢鏗
1030,水質分析,2,選修,水利資保二乙,(一)08     土509 李漢鏗,28,28,李漢鏗
1031,水質分析實驗,0,選修,水利資保二甲,(一)09-10 環境水質實驗室 李漢鏗,28,28,李漢鏗
1031,水質分析實驗,0,選修,水利資保二乙,(一)09-10 環境水質實驗室 李漢鏗,28,28,李漢鏗
1032,水土保持工程,4,必修,水利資保三甲,"(一)02-04 土509 (二)02     行政二館104-電腦實習室 吳俊鋐,連惠邦,劉益誠",60,41,"吳俊鋐,連惠邦,劉益誠"
1032,水土保持工程,4,必修,水利資保三甲,"(一)02-04 土509 (二)02     行政二館104-電腦實習室 吳俊鋐,連惠邦,劉益誠",60,41,"吳俊鋐,連惠邦,劉益誠"
1033,鋼筋混凝土學,3,必修,水利資保三甲,(二)07-09 學415 林慶昌,60,42,林慶昌
1034,水土保持工程,4,必修,水利資保三乙,"(二)01     行政二館104-電腦實習室 (二)02-04 土509 劉益誠,吳俊鋐,連惠邦",60,60,"劉益誠,吳俊鋐,連惠邦"
1035,鋼筋混凝土學,3,必修,水利資保三乙,(四)08-10 學415 林慶昌,60,41,林慶昌
1036,水資源工程,3,選修,水利資保三甲,(三)07-09 學105 陳柏蒼,60,48,陳柏蒼
1036,水資源工程,3,選修,水利資保三乙,(三)07-09 學105 陳柏蒼,60,48,陳柏蒼
1037,生態工程與環境營造,3,選修,水利資保三甲,"(一)07-09 紀301智慧城市共享學習堂 葉昭憲,陳弘恩",60,29,"葉昭憲,陳弘恩"
1037,生態工程與環境營造,3,選修,水利資保三乙,"(一)07-09 紀301智慧城市共享學習堂 葉昭憲,陳弘恩",60,29,"葉昭憲,陳弘恩"
1038,施工估價與規範,3,選修,水利資保三甲,(二)11     土302(電腦實習室) (二)12-13 學105 邱騰誼,60,41,邱騰誼
1038,施工估價與規範,3,選修,水利資保三乙,(二)11     土302(電腦實習室) (二)12-13 學105 邱騰誼,60,41,邱騰誼
1039,基礎工程,2,選修,水利資保三甲,(三)10-11 學105 陳廣祥,60,24,陳廣祥
1039,基礎工程,2,選修,水利資保三乙,(三)10-11 學105 陳廣祥,60,24,陳廣祥
1040,都市排水與模式應用,3,選修,水利資保三甲,(三)02-04 土302(電腦實習室) 鍾侑達,60,34,鍾侑達
1040,都市排水與模式應用,3,選修,水利資保三乙,(三)02-04 土302(電腦實習室) 鍾侑達,60,34,鍾侑達
1041,灌排工程與智慧管理,3,選修,水利資保三甲,(四)02-04 語202 陳昶憲,60,16,陳昶憲
1041,灌排工程與智慧管理,3,選修,水利資保三乙,(四)02-04 語202 陳昶憲,60,16,陳昶憲
1044,地下水與模式應用,3,選修,水利資保四甲,"(三)08     行208(電腦實習室) (三)09-10 行211 許少華,劉建榮",30,16,"許少華,劉建榮"
1044,地下水與模式應用,3,選修,水利資保四乙,"(三)08     行208(電腦實習室) (三)09-10 行211 許少華,劉建榮",30,16,"許少華,劉建榮"
1045,專題實作,3,必修,水利資保碩一,(五)07-09 土509 鍾侑達,20,6,鍾侑達
1046,水利工程與水土保育專論,3,選修,水利資保碩一,"(三)02-04 土514 葉昭憲,許少華,張嘉玲",15,11,"葉昭憲,許少華,張嘉玲"
1047,水文水理分析與模式應用,3,選修,水利資保碩一,(一)08-10 行208(電腦實習室) 鍾侑達,20,14,鍾侑達
1048,水域棲地保育,3,選修,水利資保碩一,(二)07-09 土514 張嘉玲,15,6,張嘉玲
1049,海外教學與見習(一),3,選修,水利資保碩一,(四)08-10 土309(流力實驗室) 許少華,15,8,許少華
1049,海外教學與見習(一),3,選修,建規博一學位學程,(四)08-10 土309(流力實驗室) 許少華,15,8,許少華
1050,碩士論文,0,必修,水利資保碩二,"(五)00       許盈松,許少華",20,2,"許盈松,許少華"
1052,建築結構系統,2,必修,建築三學位學程,"(四)03-04 忠804 凃昭伃,劉柏昇",100,117,"凃昭伃,劉柏昇"
1053,建築設計(六),3,必修,建築三學位學程,"(一)01-08 忠516(建製圖室) 劉字禎,劉志仁,林幸長,高雅楓,陳維凱,蕭俊碩,楊智傑,戴祖亮,蔡慈媛,吳承軒,黃文縈,陳品蓁,張涵瑋",150,115,"劉字禎,劉志仁,林幸長,高雅楓,陳維凱,蕭俊碩,楊智傑,戴祖亮,蔡慈媛,吳承軒,黃文縈,陳品蓁,張涵瑋"
1054,都市設計概論,2,必修,建築三學位學程,(四)06-07 忠B08 劉柏昇,120,121,劉柏昇
1055,建築環境模擬評估,2,選修,建築三學位學程,(四)09-10 忠611(電腦實習室) 林衍良,60,33,林衍良
1056,計劃書寫作,2,選修,建築三學位學程,"(五)06-07 忠301 彭志峰,黃柏儒",25,15,"彭志峰,黃柏儒"
1057,高效能建築,3,選修,建築三學位學程,(五)06-08 忠501 簡碩賢,70,20,簡碩賢
1058,校外深度實習(二),4,選修,建築三學位學程,(五)00     未排教室 林衍良,60,6,林衍良
1059,現代建築史,2,選修,建築三學位學程,(二)06-07 忠B01 宋玉真,100,95,宋玉真
1060,景觀植物,2,選修,建築三學位學程,(二)08-09 忠B01 張莉欣,70,69,張莉欣
1061,建築設計(八),5,必修,建築四學位學程,"(三)01-04 忠516(建製圖室) (三)06-09 忠516(建製圖室) (五)01-04 忠516(建製圖室) (五)06-09 忠516(建製圖室) 呂耀中,曾亮,謝銘峯,吳保寬,劉懿慶,王昭凱,黃文彬,彭志峰,莊淵源,徐子軒,劉柏昇,Nicolas_Marechal,施正之,陳世國,李元榮,林衍良,葉志正,五十嵐信夫,凃昭伃",150,110,"呂耀中,曾亮,謝銘峯,吳保寬,劉懿慶,王昭凱,黃文彬,彭志峰,莊淵源,徐子軒,劉柏昇,Nicolas_Marechal,施正之,陳世國,李元榮,林衍良,葉志正,五十嵐信夫,凃昭伃"
1061,建築設計(八),5,必修,建築四學位學程,"(三)01-04 忠516(建製圖室) (三)06-09 忠516(建製圖室) (五)01-04 忠516(建製圖室) (五)06-09 忠516(建製圖室) 呂耀中,曾亮,謝銘峯,吳保寬,劉懿慶,王昭凱,黃文彬,彭志峰,莊淵源,徐子軒,劉柏昇,Nicolas_Marechal,施正之,陳世國,李元榮,林衍良,葉志正,五十嵐信夫,凃昭伃",150,110,"呂耀中,曾亮,謝銘峯,吳保寬,劉懿慶,王昭凱,黃文彬,彭志峰,莊淵源,徐子軒,劉柏昇,Nicolas_Marechal,施正之,陳世國,李元榮,林衍良,葉志正,五十嵐信夫,凃昭伃"
1062,建築法規,2,必修,建築四學位學程,(一)09-10 忠B08 方怡仁,120,126,方怡仁
1063,建築社會文化理論,2,選修,建築四學位學程,(四)06-07 忠208 宋玉真,60,59,宋玉真
1064,海外深度實習(二),9,選修,建築四學位學程,"(五)00     未排教室 曾亮,林衍良",60,14,"曾亮,林衍良"
1065,都市計劃學,2,選修,建築四學位學程,(四)08-09 忠501 劉立偉,60,61,劉立偉
1066,工程倫理,2,選修,建築四學位學程,(二)06-07 忠501 吳靜宜,60,55,吳靜宜
1067,建築設計(十),5,必修,建築五學位學程,"(一)01-04 忠603(建製圖室) (一)06-09 忠603(建製圖室) (五)01-09 忠603(建製圖室) 戴宏一,高敬賢,劉柏昇,葉育鑫,吳保寬,李英弘,蕭俊碩,謝文泰,周郁森,張莉欣,粘晉榕,林衍良,王昭凱,鄭博仁,呂政道,羅元均,戴群峰,謝舒惠,曾韋翔,葉嘉,葉志正",60,93,"戴宏一,高敬賢,劉柏昇,葉育鑫,吳保寬,李英弘,蕭俊碩,謝文泰,周郁森,張莉欣,粘晉榕,林衍良,王昭凱,鄭博仁,呂政道,羅元均,戴群峰,謝舒惠,曾韋翔,葉嘉,葉"
1067,建築設計(十),5,必修,建築五學位學程,"(一)01-04 忠603(建製圖室) (一)06-09 忠603(建製圖室) (五)01-09 忠603(建製圖室) 戴宏一,高敬賢,劉柏昇,葉育鑫,吳保寬,李英弘,蕭俊碩,謝文泰,周郁森,張莉欣,粘晉榕,林衍良,王昭凱,鄭博仁,呂政道,羅元均,戴群峰,謝舒惠,曾韋翔,葉嘉,葉志正",60,93,"戴宏一,高敬賢,劉柏昇,葉育鑫,吳保寬,李英弘,蕭俊碩,謝文泰,周郁森,張莉欣,粘晉榕,林衍良,王昭凱,鄭博仁,呂政道,羅元均,戴群峰,謝舒惠,曾韋翔,葉嘉,葉"
1068,建築師實務與管理,2,選修,建築五學位學程,(二)09-10 忠501 張洲滄,60,36,張洲滄
1069,專題導向設計,3,必修,建築碩一學位學程,"(二)06-08 忠106 黎淑婷,顏貽祥,Nicolas_Marechal,李元榮,盛郁庭",40,19,"黎淑婷,顏貽祥,Nicolas_Marechal,李元榮,盛郁庭"
1070,BIM建築資訊建模實踐,3,選修,建築碩一學位學程,(三)02-04 行208(電腦實習室) 何平,40,17,何平
1071,獨立研究(二),3,選修,建築碩一學位學程,(五)00     未排教室 林衍良,60,4,林衍良
1073,都市設計與活化策略,3,選修,建築碩一學位學程,"(四)08-10 忠107 呂耀中,Lorena Alessio,賴俊呈",30,8,"呂耀中,Lorena Alessio,賴俊呈"
1074,空間感知專論,3,選修,建築碩一學位學程,"(三)06-08 忠107 曾亮,林葳,陳文亮,林衍良,趙又嬋",30,15,"曾亮,林葳,陳文亮,林衍良,趙又嬋"
1075,碩士論文,0,必修,建築碩二學位學程,(五)00     未排教室 林衍良,60,18,林衍良
1076,造型運算設計與機器學習,3,選修,建規博一學位學程,"(四)02-04 忠107 盛郁庭,顏貽祥",30,5,"盛郁庭,顏貽祥"
1076,造型運算設計與機器學習,3,選修,建築碩二學位學程,"(四)02-04 忠107 盛郁庭,顏貽祥",30,5,"盛郁庭,顏貽祥"
1078,班級活動,0,必修,機電一甲,(四)08-09 工302 王坤卿,60,59,王坤卿
1079,科學與人文的對話,2,必修,機電一甲,(三)06-07 忠204 田孟崇,60,62,田孟崇
1080,體育(二),1,必修,機電一甲,(四)01-02 體館503(桌球室) 張景星,60,60,張景星
1081,工廠加工實務(二),1,必修,機電一甲,(一)09-10 理203(數電腦室) 郭武彰,69,70,郭武彰
1082,工程圖學(二),2,必修,機電一甲,(一)06-08 工319(電腦實習室) 陳子夏,65,65,陳子夏
1083,普通物理,3,必修,機電一甲,(三)08-10 語307 郭武彰,65,65,郭武彰
1084,普通物理實驗,1,必修,機電一甲,(二)02-04 科航101(物實驗室一) 方淳民,65,60,方淳民
1085,微積分(二)實習,0,必修,機電一甲,(五)01-02 語302 李承璋,60,64,李承璋
1086,微積分(二),3,必修,機電一甲,(二)06-08 語305 袁長安,60,64,袁長安
1087,應用力學(二),3,必修,機電一甲,(三)02-04 忠206 林玉堃,80,87,林玉堃
1088,班級活動,0,必修,機電一乙,(四)08-09 語105 郭武彰,60,52,郭武彰
1089,科學與人文的對話,2,必修,機電一乙,(三)06-07 人605 鄭釗仁,60,59,鄭釗仁
1090,體育(二),1,必修,機電一乙,(三)03-04 體124(網球場) 劉佳哲,60,60,劉佳哲
1091,工廠加工實務(二),1,必修,機電一乙,(二)09-10 理203(數電腦室) 郭武彰,69,69,郭武彰
1092,工程圖學(二),2,必修,機電一乙,(二)06-08 紀207(電腦實習室) 魏立儒,80,81,魏立儒
1093,普通物理,3,必修,機電一乙,(二)02-04 語302 郭武彰,65,62,郭武彰
1094,普通物理實驗,1,必修,機電一乙,(三)08-10 科航103(物實驗室三) 蔣平志,65,55,蔣平志
1095,微積分(二)實習,0,必修,機電一乙,(五)01-02 語305 賴信銓,60,56,賴信銓
1096,微積分(二),3,必修,機電一乙,(一)02-04 語307 林玉堃,60,56,林玉堃
1097,應用力學(二),3,必修,機電一乙,(一)06-08 忠206 林孟儒,70,65,林孟儒
1098,創意研發專論,3,選修,機電一甲,(四)11-13 工319(電腦實習室) 曾正堂,60,45,曾正堂
1098,創意研發專論,3,選修,機電一乙,(四)11-13 工319(電腦實習室) 曾正堂,60,45,曾正堂
1099,班級活動,0,必修,機電二甲,(二)09     工303 黃振軒,60,60,黃振軒
1100,工程數學(二),3,必修,機電二甲,(二)02-04 忠206 黃振軒,70,87,黃振軒
1101,工程材料學(二),1,必修,機電二甲,(三)08     工303 陳子夏,70,71,陳子夏
1102,工程材料學實驗,1,必修,機電二甲,(三)09-10 工303 陳子夏,65,65,陳子夏
1103,智慧製造導論,3,必修,機電二甲,(四)07-09 語405 彭信舒,59,60,彭信舒
1104,計算機程式,3,必修,機電二甲,(一)06-08 資電248 陳秋宏,65,64,陳秋宏
1105,電工學,3,必修,機電二甲,(三)02-04 工303 羅致卿,70,70,羅致卿
1106,機動學(二),2,必修,機電二甲,(二)07-08 工303 陳子夏,65,64,陳子夏
1107,班級活動,0,必修,機電二乙,(二)09     語304 詹彥信,60,57,詹彥信
1108,工程數學(二),3,必修,機電二乙,(二)06-08 語304 詹彥信,80,86,詹彥信
1109,工程材料學(二),1,必修,機電二乙,(一)08     工303 戴國政,65,60,戴國政
1110,工程材料學實驗,1,必修,機電二乙,(一)06-07 工303 戴國政,65,57,戴國政
1111,智慧製造導論,3,必修,機電二乙,(四)07-09 語406 魏立儒,57,57,魏立儒
1112,計算機程式,3,必修,機電二乙,(三)08-10 工319(電腦實習室) 王坤卿,65,63,王坤卿
1113,電工學,3,必修,機電二乙,(二)02-04 語103 羅致卿,65,64,羅致卿
1114,機動學(二),2,必修,機電二乙,(三)06-07 工303 陳子夏,65,67,陳子夏
1115,虛實整合-3D列印技術,3,選修,機電二甲,(五)02-04 工209 魏立儒,24,24,魏立儒
1115,虛實整合-3D列印技術,3,選修,機電二乙,(五)02-04 工209 魏立儒,24,24,魏立儒
1116,實用職場英文,2,必修,機電三甲,(三)09-10 人503 吳舜華,60,62,吳舜華
1117,專題實作(二),2,必修,機電三甲,"(四)00      (四)06-09 資電222(第三國會廳) 劉顯光,戴國政,彭信舒,詹彥信,魏立儒,陳子夏,林孟儒,陳秋宏,王坤卿,郭武彰,黃振軒",70,67,"劉顯光,戴國政,彭信舒,詹彥信,魏立儒,陳子夏,林孟儒,陳秋宏,王坤卿,郭武彰,黃振軒"
1118,熱傳學,3,必修,機電三甲,"(二)02-04 工303 王啟昌,楊典忠",70,67,"王啟昌,楊典忠"
1119,機械製造(二),2,必修,機電三甲,(五)03-04 工303 戴國政,65,67,戴國政
1120,機械設計(二),3,必修,機電三甲,(一)07-09 語205 彭信舒,70,72,彭信舒
1121,機械工程實驗(二),1,必修,機電三甲,(四)02-04 忠206 詹彥信,65,62,詹彥信
1122,實用職場英文,2,必修,機電三乙,(三)09-10 工108 孫翎,60,61,孫翎
1123,專題實作(二),2,必修,機電三乙,"(四)00      (四)06-09 資電222(第三國會廳) 劉顯光,戴國政,彭信舒,魏立儒,陳子夏,林孟儒,陳秋宏,黃振軒,王坤卿,郭武彰,詹彥信",65,62,"劉顯光,戴國政,彭信舒,魏立儒,陳子夏,林孟儒,陳秋宏,黃振軒,王坤卿,郭武彰,詹彥信"
1124,熱傳學,3,必修,機電三乙,(四)02-04 工303 黃振軒,70,70,黃振軒
1125,機械製造(二),2,必修,機電三乙,(五)03-04 忠206 陳秋宏,70,66,陳秋宏
1126,機械設計(二),3,必修,機電三乙,(二)02-04 語205 袁長安,70,66,袁長安
1127,機械工程實驗(二),1,必修,機電三乙,(一)07-09 工108 黃振軒,65,61,黃振軒
1128,工具機原理與設計,3,選修,機電三甲,(三)11-13 工209 林建佑,24,20,林建佑
1128,工具機原理與設計,3,選修,機電三乙,(三)11-13 工209 林建佑,24,20,林建佑
1129,田口方法原理與應用,2,選修,機電三甲,(一)03-04 工303 羅致卿,60,44,羅致卿
1129,田口方法原理與應用,2,選修,機電三乙,(一)03-04 工303 羅致卿,60,44,羅致卿
1130,非破壞性檢驗,3,選修,機電三甲,(二)11-13 工108 王姿蘋,60,18,王姿蘋
1130,非破壞性檢驗,3,選修,機電三乙,(二)11-13 工108 王姿蘋,60,18,王姿蘋
1131,流體動力學,3,選修,機電三甲,(二)08-10 工108 劉明山,60,13,劉明山
1131,流體動力學,3,選修,機電三乙,(二)08-10 工108 劉明山,60,13,劉明山
1132,專業實習導論,1,選修,機電三甲,(一)00       戴國政,60,0,戴國政
1132,專業實習導論,1,選修,機電三乙,(一)00       戴國政,60,0,戴國政
1133,智慧自動化技術與實務,3,選修,機電三甲,(三)06-08 建101A 陳秋宏,24,24,陳秋宏
1133,智慧自動化技術與實務,3,選修,機電三乙,(三)06-08 建101A 陳秋宏,24,24,陳秋宏
1134,智慧工具機設計與實務,2,選修,機電三甲,(二)08-09 語401 陳伯佳,60,19,陳伯佳
1134,智慧工具機設計與實務,2,選修,機電三乙,(二)08-09 語401 陳伯佳,60,19,陳伯佳
1135,電腦輔助設計,2,選修,機電三甲,(三)03-04 工209 詹彥信,24,24,詹彥信
1135,電腦輔助設計,2,選修,機電三乙,(三)03-04 工209 詹彥信,24,24,詹彥信
1136,雷射工程導論,3,選修,機電三甲,(三)02-04 語403 林源堂,60,55,林源堂
1136,雷射工程導論,3,選修,機電三乙,(三)02-04 語403 林源堂,60,55,林源堂
1137,精密光學元件製造技術導論,3,選修,機電三甲,(三)06-08 語403 黃立倫,60,16,黃立倫
1137,精密光學元件製造技術導論,3,選修,機電三乙,(三)06-08 語403 黃立倫,60,16,黃立倫
1138,機電整合,3,選修,機電三甲,(三)06-08 行政二館105-電腦實習室 何志成,60,20,何志成
1138,機電整合,3,選修,機電三乙,(三)06-08 行政二館105-電腦實習室 何志成,60,20,何志成
1139,機械量測學,3,選修,機電三甲,(四)11-13 工303 蔡文卿,60,45,蔡文卿
1139,機械量測學,3,選修,機電三乙,(四)11-13 工303 蔡文卿,60,45,蔡文卿
1140,邏輯設計,3,選修,機電三甲,(三)02-04 語405 林孟儒,60,21,林孟儒
1140,邏輯設計,3,選修,機電三乙,(三)02-04 語405 林孟儒,60,21,林孟儒
1141,奈米科技基礎,2,選修,機電四甲,(四)07-08 工303 林孟儒,60,11,林孟儒
1141,奈米科技基礎,2,選修,機電四乙,(四)07-08 工303 林孟儒,60,11,林孟儒
1142,學期專業實習(三),3,選修,機電四甲,(二)00       戴國政,60,11,戴國政
1142,學期專業實習(三),3,選修,機電四乙,(二)00       戴國政,60,11,戴國政
1143,學期專業實習(二),3,選修,機電四甲,(三)00       戴國政,60,10,戴國政
1143,學期專業實習(二),3,選修,機電四乙,(三)00       戴國政,60,10,戴國政
1144,學期專業實習(一),3,選修,機電四甲,(四)00       戴國政,60,10,戴國政
1144,學期專業實習(一),3,選修,機電四乙,(四)00       戴國政,60,10,戴國政
1147,電腦輔助結構分析,3,選修,機電四甲,(一)07-09 工209 李進順,24,16,李進順
1147,電腦輔助結構分析,3,選修,機電四乙,(一)07-09 工209 李進順,24,16,李進順
1148,精密機械設計與製造實務,3,選修,機電四甲,"(二)11-13 忠211 繆武良,賴泳龍,蕭錫鴻",60,21,"繆武良,賴泳龍,蕭錫鴻"
1148,精密機械設計與製造實務,3,選修,機電四乙,"(二)11-13 忠211 繆武良,賴泳龍,蕭錫鴻",60,21,"繆武良,賴泳龍,蕭錫鴻"
1149,學年專業實習(六),3,選修,機電四甲,(一)00       戴國政,60,9,戴國政
1149,學年專業實習(六),3,選修,機電四乙,(一)00       戴國政,60,9,戴國政
1150,學年專業實習(四),3,選修,機電四甲,(四)00       戴國政,60,9,戴國政
1150,學年專業實習(四),3,選修,機電四乙,(四)00       戴國政,60,9,戴國政
1151,學年專業實習(五),3,選修,機電四甲,(五)00       戴國政,60,9,戴國政
1151,學年專業實習(五),3,選修,機電四乙,(五)00       戴國政,60,9,戴國政
1152,專題討論(二),1,必修,機械碩一,(一)08     忠201 蔡忠杓,10,33,蔡忠杓
1153,加熱系統之設計原理及產業應用,3,選修,機械碩一,"(二)11-13 工209 詹彥信,吳晏城",10,18,"詹彥信,吳晏城"
1154,先進製程與系統分析,3,選修,機械碩一,(三)07-09 工209 彭信舒,10,16,彭信舒
1155,品質穩健優化技術,2,選修,機械碩一,(四)08-09 工204 周至宏,20,18,周至宏
1156,專業實習(二),3,選修,機械碩一,(四)00       戴國政,10,4,戴國政
1157,機器學習方法與工業應用,3,選修,機械碩一,(三)02-04 工204 袁長安,10,14,袁長安
1158,碩士論文,0,必修,機械碩二,(一)00     未排教室 戴國政,0,21,戴國政
1159,專業實習(四),3,選修,機械碩二,(五)00       戴國政,10,1,戴國政
1160,班級活動,0,必修,纖複一,(二)08-09 語403 莊瑀珺,60,51,莊瑀珺
1161,科學與人文的對話,2,必修,纖複一,(三)01-02 人503 黃寶中,60,55,黃寶中
1162,體育(二),1,必修,纖複一,(三)03-04 體館403(第二健身室) 汪在莒,60,56,汪在莒
1163,有機化學(一),3,必修,纖複一,(四)02     工319(電腦實習室) (五)06-07 工302 林子楓,60,60,林子楓
1163,有機化學(一),3,必修,纖複一,(四)02     工319(電腦實習室) (五)06-07 工302 林子楓,60,60,林子楓
1164,研發專論暨工程倫理,1,必修,纖複一,(二)10     語403 莊瑀珺,60,62,莊瑀珺
1165,計算機程式,2,必修,纖複一,(五)03-04 工319(電腦實習室) 李維平,68,68,李維平
1166,普通化學(二),2,必修,纖複一,(二)02-04 忠310 陳文正,70,55,陳文正
1167,普通化學實驗(二),1,必修,纖複一,(三)06     工302 (三)07-08 工202(化學實驗室) 張棋榕,60,60,張棋榕
1168,普通物理實驗,1,必修,纖複一,(五)08-10 科航101(物實驗室一) 楊嘉會,65,60,楊嘉會
1169,微積分(二)實習,0,必修,纖複一,(四)09     語301 黃新峰,60,51,黃新峰
1170,微積分(二),2,必修,纖複一,(一)06-07 語301 (四)08     語301 黃新峰,60,51,黃新峰
1170,微積分(二),2,必修,纖複一,(一)06-07 語301 (四)08     語301 黃新峰,60,51,黃新峰
1171,纖維材料學,2,必修,纖複一,(一)03-04 工416 林佳弘,70,63,林佳弘
1172,班級活動,0,必修,纖複二,(二)09     語205 黃建霖,60,38,黃建霖
1173,工程數學(二),2,必修,纖複二,(三)06-07 忠303 李維平,60,46,李維平
1174,人造纖維工程(一),2,必修,纖複二,(二)03-04 忠302 黃建霖,45,42,黃建霖
1175,高分子物理,3,必修,纖複二,(三)02-04 忠208 黃建霖,60,56,黃建霖
1176,數位設計圖學及其應用(二),1,必修,纖複二,(四)06-07 理203(數電腦室) 林子楓,60,41,林子楓
1177,複合材料學,3,必修,纖複二,(四)02-04 忠302 邱長塤,45,45,邱長塤
1178,纖維化學(二),2,必修,纖複二,(四)08-09 忠303 林子楓,65,58,林子楓
1179,纖維與高分子材料實習,1,必修,纖複二,(三)08-09 忠303 黃建霖,60,39,黃建霖
1180,紡紗工程實習(二),1,選修,纖複二,(二)06-07 語303 張錦雯,60,14,張錦雯
1181,不織布工程,2,必修,纖複三甲,(三)03-04 語406 莊瑀珺,60,35,莊瑀珺
1182,不織布工程實習,1,必修,纖複三甲,(五)06-07 工Ｂ01 林佳弘,60,35,林佳弘
